48168 0.578205 -1.336691 305.000000
48174 1.078866 1.109906 306.284364
48178 -0.116644 0.857647 305.073971
48195 -2.113194 -1.490488 305.166871
48229 -0.098893 -1.009395 315.248889
48234 -1.862576 -0.397171 322.281310
48248 0.610329 -1.605678 310.265669
48256 -2.716820 2.768500 314.136850
48264 -0.021031 -1.054789 306.469179
48271 2.182048 -2.856780 305.000000
48278 -0.059285 -2.826853 322.603396
48280 -0.876068 -0.601222 320.604967
48286 -1.671637 -1.778269 323.599135
48293 0.639250 -1.157468 326.313059
48302 -1.001266 -1.916385 308.490928
48307 -1.847173 -0.890766 314.883565
48308 -1.771191 -0.773612 313.686683
48310 0.146614 -1.006036 313.570702
48344 -1.272594 -0.868152 328.526396
48352 -1.525073 0.753618 306.046803
48359 -2.602328 -0.645769 314.931517
48363 1.213830 1.137471 305.000000
48370 -2.071863 -1.072618 318.277918
48373 -1.844713 0.996549 320.867411
48381 0.956454 -1.351061 308.147244
48384 0.207246 -0.913360 318.983339
48426 -0.709060 2.998139 328.778948
48441 -1.565227 0.802039 321.812279
48456 0.641969 -0.715486 315.370175
48481 0.084818 -2.043414 319.502539
48482 2.344150 2.356913 333.693874
48490 -1.607180 -1.258002 309.485692
48502 -1.796100 -2.049064 310.448053
48504 -1.076816 1.132738 320.040086
48505 -1.546899 -1.969740 305.000000
48525 0.502035 -1.886558 317.739835
48532 1.065621 0.284234 320.578450
48546 1.145021 1.181150 313.859902
48551 -1.718855 1.455353 321.737398
48561 -2.005185 0.335536 311.082394
48568 1.233600 -0.584046 323.845618
48570 -1.519535 1.578145 310.198786
48583 1.174678 -1.697226 325.188390
48591 -2.282039 -0.963996 305.000000
48592 2.699985 0.115547 314.990477
48624 1.075268 -1.918511 315.209690
48629 -1.370839 0.917160 313.231807
48634 -1.730826 1.029178 324.900474
48655 -2.900864 -2.123072 322.890113
48656 -1.922886 -0.996170 326.807337
48670 1.609827 1.198314 317.324614
48678 2.549016 -2.643178 311.383503
48691 0.268407 -1.892083 313.850108
48693 -2.397207 2.169152 318.316781
48698 -2.033685 1.471502 311.292784
48718 -0.025187 -1.142410 321.520785
48722 0.360990 -1.077621 321.729285
48726 0.491095 -0.923122 314.486326
48728 1.120867 0.452438 316.572760
48746 -1.940684 -0.607912 315.941284
48752 -0.998180 1.281694 305.000000
48766 -2.116419 0.685345 339.491444
48784 -1.213330 0.852962 320.042623
48802 0.086204 -1.425716 320.435795
48809 -1.592018 -0.919851 317.450538
48811 0.820690 -1.217687 313.610717
48814 -0.868138 0.600420 317.445950
48815 2.901403 -1.441975 319.006323
48820 -2.595342 0.378648 308.632781
48838 -1.504878 0.801546 317.386987
48847 0.352953 -1.035383 321.467130
48848 -2.202654 -0.804051 319.073689
48859 -1.886194 -1.259472 305.000000
48861 -2.235482 -1.044839 311.527575
48862 -2.169898 -0.592836 307.666227
48873 1.141138 1.012124 325.221769
48883 0.982401 0.388022 305.000000
48909 -2.030731 1.562380 311.084916
48911 1.378192 0.780073 313.694216
48916 0.722168 1.852148 319.173782
48932 -0.155041 -1.105150 319.627544
48936 -1.829414 1.632830 318.508827
48939 0.896403 -1.335258 332.429928
48956 -2.110468 -0.892601 323.144970
48972 1.862163 0.650535 324.365303
48976 1.308953 0.505068 319.444363
48984 -2.252568 -0.431511 316.161281
49007 -1.312315 0.628310 318.113553
49008 -1.602614 0.970528 323.258218
49011 -2.339010 2.340978 305.000000
49017 1.692479 0.684931 315.579879
49022 1.407552 0.811234 313.568314
49024 -1.776328 0.828817 322.829209
49025 -2.170223 -0.530340 322.485808
