15490 -0.839525 2.154568 298.751651
15497 0.385000 -1.100112 298.083615
15501 0.035799 0.434013 295.655585
15502 -0.923583 2.092163 299.697695
15508 -1.202629 -0.962951 302.859870
15512 2.557147 -2.851477 302.811190
15514 -2.901669 0.658614 298.442225
15515 2.706282 2.260047 302.990210
15519 2.670362 1.174132 300.196111
15542 -0.498027 -0.788637 298.060721
15546 -1.271465 1.471578 303.286835
15557 1.856127 -2.471430 298.766079
15558 -2.448154 -0.763351 302.390431
15562 2.721999 0.795472 295.929834
15570 2.201306 1.694013 301.736212
15575 0.444876 -1.270999 301.068821
15577 0.729504 2.120725 299.294478
15579 -2.785683 0.456465 303.293660
15585 -2.199242 1.534590 300.307658
15589 1.396283 -2.570290 299.431352
15591 -1.166753 2.166859 298.090997
15610 -2.565223 -2.578189 298.972173
15612 0.120630 2.833849 302.367940
15616 1.916716 -0.109289 298.539822
15618 2.599354 -0.726749 296.919720
15620 -2.938424 2.980100 302.722930
15621 -0.046580 -0.374092 303.642841
15641 2.770240 -1.154304 296.367035
15645 2.425481 1.422164 297.702829
15648 -0.863593 -0.940300 301.331207
15664 2.841475 2.967012 300.447341
15669 -1.046473 -2.322440 301.271997
15682 -1.508508 -2.501825 301.126539
15684 -2.455178 -1.499200 298.191145
15689 2.297087 -0.812038 299.246614
15714 -2.767445 0.255761 299.645364
15716 -2.156176 1.503184 295.767134
15717 -2.522078 -2.776988 303.674462
15723 -0.080383 1.417399 299.060169
15726 -1.757376 1.168963 295.646363
15744 2.655113 0.193439 302.055469
15756 2.447490 -0.739054 297.486642
15758 2.770789 2.482737 300.727227
15763 1.176310 1.940052 298.941931
15767 1.206941 0.886032 305.837761
15768 -2.493729 -1.286515 302.729145
15777 -0.832966 2.956349 304.302949
15780 -0.025523 2.685882 298.939127
15790 2.844106 -1.549431 300.893826
15794 2.829382 -2.111271 299.604432
15796 -0.177696 -2.161491 299.409743
15802 -2.633254 1.676583 300.370091
15807 1.387233 -0.014503 298.255032
15810 1.392070 -0.590123 301.509276
15821 2.404123 2.219558 297.627176
15839 2.377852 -1.693762 298.227367
15874 1.656205 1.934027 301.578430
15880 -2.005952 1.418041 296.791892
15883 1.841567 1.371156 301.024463
15885 0.849384 -0.804045 299.304892
15907 -1.021594 2.784975 300.399223
15909 0.033649 0.594024 297.021906
15914 -0.273025 1.011306 299.794679
15925 0.115050 -0.781224 295.648396
15929 -0.069462 -0.967089 297.024424
15935 -2.112683 0.533514 300.969021
15940 1.339251 2.699710 297.964443
15950 -2.173542 -2.304481 299.564200
15960 0.394710 -1.498067 298.083851
15966 -0.211417 -0.284230 298.397375
15970 2.142245 -2.184466 301.317085
15979 -1.109352 -0.291923 300.171088
15991 -1.958355 -1.581903 297.707939
15993 1.887544 2.213580 299.109941
16004 2.344822 -0.854834 300.187851
16008 2.221486 0.933470 299.443036
16015 1.462862 -1.816061 300.464886
16018 -1.237657 2.135690 298.847091
16019 -0.723372 -1.011701 299.970554
16026 -1.169539 1.308453 298.830305
16029 0.491131 -2.330003 301.480906
16033 -1.029170 -2.822596 296.780436
16042 -1.260710 -1.512584 305.645873
16048 2.931454 1.345567 301.834807
16065 -1.859222 -0.113593 303.326512
16085 -0.481657 2.699976 299.276515
16099 0.724672 2.100302 303.581249
16100 2.009295 2.756632 299.801184
16101 -2.685904 2.507089 295.545743
16102 -2.063117 -1.972993 295.872843
16103 1.564624 2.443367 300.108235
16109 0.450878 0.467418 306.123059
16111 0.501407 -1.938648 300.619904
16115 1.313164 -0.988370 300.159290
16117 2.463800 1.089806 297.648210
16129 0.782588 -0.441010 296.203546
