27302 0.317506 -1.597955 324.611372
27310 0.423317 2.270014 314.441484
27322 1.643654 0.469776 324.175236
27330 -1.304851 0.715405 310.981294
27333 0.510033 0.575085 308.946604
27345 0.721717 0.791635 335.013687
27349 0.943880 -1.190921 320.169995
27358 -1.491677 1.513236 330.580077
27361 -1.435252 0.812779 326.117178
27364 0.778817 -1.121766 316.418641
27415 1.054540 -2.356359 323.905850
27422 -1.543450 1.392566 323.399960
27435 -2.515871 -1.079846 319.363959
27448 -0.649390 0.379192 320.408548
27449 1.323723 1.039621 315.017548
27462 1.428151 2.158897 320.348042
27480 -1.323471 0.672464 308.415382
27485 -1.835154 -0.203870 313.008172
27514 -1.306266 0.914101 306.395579
27560 -1.767260 1.487498 325.202993
27562 2.626735 -1.655296 309.075356
27573 -1.543738 1.651984 313.872386
27579 0.794821 0.294120 313.281152
27585 -1.203969 0.756645 315.744214
27610 -2.089798 -1.617906 315.901754
27613 0.959368 -1.260508 316.559534
27630 0.987964 0.838759 323.856040
27631 -2.113646 1.611071 319.455541
27661 -1.176405 0.863394 317.622685
27676 -1.462645 1.268719 320.853051
27681 -2.017022 -1.711622 318.165810
27682 -1.542058 -1.309780 325.146935
27696 -0.841033 1.605161 320.129231
27727 -2.367103 -0.568690 314.912626
27737 1.408795 0.689081 315.488781
27756 1.295530 1.185774 329.264778
27764 0.503176 -1.291401 317.479106
27791 -1.891627 1.452064 316.092106
27797 -1.599045 1.088943 320.329436
27801 -2.736190 -1.923129 316.917722
27826 1.338573 1.707441 315.793014
27838 -1.026572 -0.620314 307.638107
27845 0.864739 2.019052 319.975328
27846 1.572067 2.975327 306.736813
27864 -1.576015 -0.838299 320.056765
27869 -0.081957 -1.431047 312.630575
27877 1.694195 2.603394 305.000000
27887 -2.063157 0.615091 322.317297
27888 2.450197 0.002415 305.000000
27890 -1.158178 1.615078 317.994337
27899 -0.247918 -0.568386 310.236803
27901 -0.392354 -0.071446 318.738823
27904 1.346763 -0.208958 322.561805
27908 -2.557689 -1.078315 315.037827
27929 -2.799338 -1.182127 322.831233
27948 -1.609095 -0.828122 326.801126
27951 0.850479 2.248359 317.473892
27968 2.023715 1.705580 310.126111
27970 1.404219 0.067691 326.144993
27987 -2.658264 0.057391 318.199339
27994 2.382662 2.322519 306.693955
27995 2.037747 -0.443995 329.333933
28006 0.957120 1.597433 324.321112
28008 0.081027 0.539379 310.623765
28024 -1.302055 0.061935 321.274477
28029 -0.392691 0.679633 305.317509
28042 0.597914 -1.421582 324.299928
28051 0.925454 -1.246235 311.192304
28053 -1.888668 0.993874 321.038891
28077 -0.930786 1.416437 318.255737
28078 -1.895144 -1.062624 321.427631
28095 -1.327483 -0.741338 309.633863
28101 1.134157 0.671748 311.839901
28106 -2.830848 -0.994110 320.888233
28112 1.114702 0.852957 312.723448
28141 0.621189 -1.535664 336.146083
28146 0.870853 1.987804 306.905248
28149 0.647685 1.063920 314.654398
28153 1.355687 0.490392 333.420833
28156 -1.668452 1.279172 321.977230
28161 -0.485709 -1.248029 309.335847
28163 0.053618 -1.844734 320.207828
28173 2.162869 -0.389940 322.409798
28179 0.992813 0.085703 315.500193
28209 0.759583 0.533911 319.576906
28216 1.115106 1.697623 313.215617
28237 1.055555 0.946900 320.901259
28238 -1.696330 1.458176 308.277078
28253 0.771491 -1.589154 307.025401
28276 -1.697006 0.749976 318.330627
28284 0.461890 -0.927115 331.188404
28285 -2.764902 -0.927454 327.931208
