14301 2.270993 2.290061 299.165790
14306 -0.149212 2.507528 298.537097
14307 2.199049 -2.241998 300.475995
14320 2.920975 -1.046337 297.052350
14331 1.688794 -2.345975 302.751910
14340 0.104352 2.948759 297.654907
14343 2.470063 0.803942 302.271867
14360 -2.436190 1.238834 297.549210
14363 -1.375659 -0.470402 302.423836
14370 1.085081 2.893423 298.930854
14378 2.078137 -0.874177 297.791940
14382 0.517122 -0.244813 299.292906
14384 0.064536 -0.309727 300.227451
14388 1.856083 2.958920 305.432727
14389 2.191729 2.267120 300.834143
14396 0.199530 2.179332 300.403081
14399 0.463751 1.216304 302.218136
14405 0.917984 0.422121 298.689154
14433 -2.624175 -0.272331 303.034987
14434 1.634458 -0.015941 303.541778
14439 -0.807840 1.193773 298.128265
14443 2.161750 1.004113 301.131209
14455 0.024204 2.010021 303.260826
14457 1.640908 1.185407 301.833822
14463 2.102295 -2.072160 304.773645
14465 -1.601848 -0.806468 298.499363
14483 -1.250047 0.068145 300.642259
14493 0.928493 2.331701 300.815135
14501 -1.891190 1.055139 295.000000
14511 -1.546003 -2.521772 302.009825
14520 -1.208262 2.719327 301.029993
14526 2.067175 -0.796484 301.066567
14531 1.776922 -2.418700 299.968796
14551 1.744076 2.532797 297.433650
14563 0.902418 0.670808 303.964459
14576 -0.904806 -1.235737 299.353315
14577 -1.221900 -1.719471 298.136170
14581 -2.407090 1.716033 297.779783
14591 -0.760527 1.871677 302.474964
14611 -2.416666 -0.321016 300.186942
14615 1.127457 2.660702 295.403403
14621 -0.636333 1.726123 300.586895
14622 1.063155 -0.430287 297.832996
14626 -1.165850 -0.848536 302.673590
14628 -2.187888 -1.653732 299.406389
14631 -0.224134 2.368535 300.350887
14639 -0.459133 2.944140 301.117797
14641 -2.893108 -1.565381 296.083907
14647 -1.130906 -1.329393 297.676486
14653 1.188758 1.341169 299.247017
14654 -0.434881 2.928246 301.913117
14656 -1.383849 2.274810 298.551891
14661 1.624559 1.555063 303.221193
14663 -2.019781 2.352644 299.524108
14672 1.528441 1.870104 301.488607
14674 -0.466085 -0.321593 299.408761
14675 2.941340 -2.762735 296.475410
14680 -2.385142 2.779809 300.389605
14683 -2.859244 -0.658234 299.500784
14686 -0.064059 2.262144 303.290655
14687 -1.006575 1.659429 300.418819
14693 -2.430902 -0.918464 299.932233
14710 -1.703897 2.196998 302.053918
14720 2.138708 2.105180 302.030581
14735 2.586520 1.636605 299.860595
14738 -2.929396 -0.105938 297.845485
14747 -1.843389 1.064679 300.952738
14757 -2.985032 1.166593 299.850579
14761 -0.190820 1.977980 301.343518
14767 0.830445 -2.733488 303.040525
14768 -2.111528 -1.318304 301.509615
14769 1.858562 -1.581451 298.438408
14781 -2.488696 0.010505 304.711989
14796 -2.326774 0.274667 303.021673
14798 -0.211729 -2.873185 301.707285
14807 -2.393985 -2.715089 301.637206
14826 0.788805 2.285053 297.268663
14833 0.694646 1.232017 299.678111
14840 -2.435185 1.739107 306.314921
14842 0.339042 -2.861457 302.364226
14860 -2.043702 0.177520 299.535553
14863 -2.773791 -1.764079 297.642120
14864 -2.023001 -2.717186 298.212968
14867 2.644603 1.263508 298.459806
14880 0.181103 1.277923 296.479452
14882 0.637566 1.834036 297.211528
14900 1.371908 2.803362 299.322052
14902 0.324415 -1.504154 299.782422
14904 1.680449 -0.052354 298.827066
14930 -0.219952 1.132501 303.023667
14942 0.909934 -1.880168 299.622358
14945 1.032229 -1.333437 300.879852
14950 0.844771 -1.680488 300.593392
14952 -1.972242 1.037578 297.091107
14991 0.484809 -0.422999 297.549008
14994 1.928834 2.022442 300.175060
